file_name,audio_path,transcription,domain,voice,prediction,confidence,inference_time,wer,cer,ser
000719_mekdes.wav,Dataset_4.0h/audio/000719_mekdes.wav,የንግድ ምልክት ዝውውር ህጋዊ ውጤት የሚኖረው በንግድ መዝገብ ውስጥ ሲመዘገብ ብቻ ሲሆን ዝውውሩ የተደረገው በሽያጭ ወይም በስጦታ መሆኑ በውሉ ላይ በግልጽ መቀመጥ እና በሁለቱ ወገኖች ፊርማ ተረጋግጦ ለሚመለከተው አካል መቅረብ አለበት ።,Unknown,Unknown,,0.0,0.007035017013549805,1.0,1.0,1.0
000724_mekdes.wav,Dataset_4.0h/audio/000724_mekdes.wav,በዚህ የድንበር ስምምነት መሰረት ሁለቱም ሀገራት የየራሳቸውን የግዛት አንድነት ለማክበር የተስማሙ ሲሆን በድንበር አካባቢ የሚነሱ ማናቸውም አለመግባባቶች በጋራ የድንበር ኮሚሽን አማካኝነት በሰላማዊ ውይይት እንዲፈቱ በህግ ግዴታ ገብተዋል ።,Unknown,Unknown,,0.0,0.0055389404296875,1.0,1.0,1.0
000295_ameha.wav,Dataset_4.0h/audio/000295_ameha.wav,ማንኛውም ህዝባዊ ምርጫ በፍትሃዊነት እና በነጻነት የሚካሄድ መሆኑን የማረጋገጥ ህገመንግስታዊ ግዴታ በምርጫ ቦርድ ላይ ተጥልዋል።,Unknown,Unknown,,0.0,0.0037109851837158203,1.0,1.0,1.0
000701_gtts_aug1.wav,Dataset_4.0h/audio/000701_gtts_aug1.wav,የንግድ ማህበር ስራ አስኪያጅ በጤና እክል ወይም በሌላ በቂ ምክንያት ስራውን ማከናወን ካልቻለ የዳይሬክተሮች ቦርድ ጊዜያዊ ስራ አስኪያጅ የመሾም ስልጣን ያለው ሲሆን ይህ ሹመትም ለሚቀጥለው ጠቅላላ ጉባኤ ቀርቦ መጽደቅ አለበት ።,Unknown,Unknown,,0.0,0.002084970474243164,1.0,1.0,1.0
000251_ameha_aug1.wav,Dataset_4.0h/audio/000251_ameha_aug1.wav,በወንጀል ህግ መሰረት ጥፋተኛ ተብሎ የተወሰነበት ሰው የቅጣት ውሳኔው ከጸና በኋላ ይግባኝ የመጠየቅ መብቱ የተጠበቀ ቢሆንም ይግባኙን ማቅረብ ያለበት የቅጣት ውሳኔው በተሰጠ በስልሳ ቀናት ውስጥ መሆን እንዳለበት የሰነ ሰርአት ህጉ ያስረዳል ።,Unknown,Unknown,,0.0,0.001947164535522461,1.0,1.0,1.0
000726_ameha.wav,Dataset_4.0h/audio/000726_ameha.wav,የፍርድ ቤት ክፍያዎች የሚከተሉትን ያጠቃልላሉ አንደኛ የክስ መክፈቻ ክፍያ ሁለተኛ የሰነድ ቅጂ ክፍያ ሶስተኛ የይግባኝ ክፍያ እና አራተኛ የአስፈጻሚ ክፍያ ሲሆኑ እያንዳንዳቸው በህግ የተወሰኑ ናቸው።,Unknown,Unknown,,0.0,0.005045175552368164,1.0,1.0,1.0
000461_mekdes.wav,Dataset_4.0h/audio/000461_mekdes.wav,የንግድ ስም ማስታወቂያ በጋዜጣ የሚወጣው ሶስተኛ ወገኖች ተቃውሞ ካላቸው እንዲያቀርቡ ለማስቻል ሲሆን ተቃውሞው በአስራ አምስት ቀናት ውስጥ ካልቀረበ መዝጋቢው አካል የንግድ ስሙን መዝግቦ የምስክር ወረቀት ለባለቤቱ ይሰጣል ።,Unknown,Unknown,,0.0,0.004967927932739258,1.0,1.0,1.0
000455_mekdes_aug1.wav,Dataset_4.0h/audio/000455_mekdes_aug1.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ሁለት መቶ አራት አስር አራት እንደሚያመለክተው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሰጠውን የታክስ ውሳኔ በመቃወም ለከፍተኛ ፍርድ ቤት ይግባኝ ሲያቀርብ ፍርድ ቤቱ ጉዳዩን መርምሮ የመጨረሻ ውሳኔ እስኪሰጥ ድረስ ግብር ከፋዩ ግብሩን የመክፈል ግዴታው ለጊዜው ታግዶ ሊቆይ ይችላል ።,Unknown,Unknown,,0.0,0.002110004425048828,1.0,1.0,1.0
000270_mekdes.wav,Dataset_4.0h/audio/000270_mekdes.wav,አንድ የፍርድ ቤት ትእዛዝ በግልጽ ካልተጻፈ ወይም አፈጻጸሙ ግልጽ ካልሆነ የሚመለከተው አካል ከፍርድ ቤቱ ተጨማሪ ማብራሪያ የመጠየቅ መብት ይኖረዋል።,Unknown,Unknown,,0.0,0.0035889148712158203,1.0,1.0,1.0
000815_ameha_aug1.wav,Dataset_4.0h/audio/000815_ameha_aug1.wav,የመጥሪያ ወረቀት ማለት ተከሳሹ ለፍርድ ቤት እንዲቀርብ የሚያዝ የጽሁፍ ትእዛዝ ሲሆን ይህም የህግ ሂደቱን ለመጀመር ያገለግላል።,Unknown,Unknown,,0.0,0.0014777183532714844,1.0,1.0,1.0
000862_gtts_aug1.wav,Dataset_4.0h/audio/000862_gtts_aug1.wav,በወንጀል ህግ አንቀጽ አምስት መቶ አስር መሰረት በሰዎች መካከል ግጭት እንዲነሳ የሚቀሰቅስ ንግግር ማድረግ ወይም የጥላቻ ንግግርን በመገናኛ ብዙሀን ማሰራጨት በህግ የሚያስቀጣ ወንጀል ሲሆን ተከሳሹ ድርጊቱን የፈጸመው ሆን ብሎ ረብሻ እንዲነሳ ለማድረግ መሆኑ ከተረጋገጠ ቅጣቱ ከፍተኛ ይሆናል ።,Unknown,Unknown,,0.0,0.0023641586303710938,1.0,1.0,1.0
000269_ameha_aug1.wav,Dataset_4.0h/audio/000269_ameha_aug1.wav,የአለም አቀፍ የወንጀለኞች ፍርድ ቤት ሮም ስታትዩት ማለት የዘር ማጥፋትን በሰው ልጆች ላይ የሚፈጸሙ ወንጀሎችን የጦር ወንጀሎችን እና የጥቃት ወንጀሎችን የሚፈጽሙ ግለሰቦችን በቁጥጥር ስር ለማዋል እና ለፍርድ ለማቅረብ የተቋቋመ የቋሚ ፍርድ ቤት መመስረቻ ሰነድ ሲሆን ይህም የአለም አቀፍ ፍትህን ለማረጋገጥ የታለመ ነው ።,Unknown,Unknown,,0.0,0.0018308162689208984,1.0,1.0,1.0
000201_ameha_aug1.wav,Dataset_4.0h/audio/000201_ameha_aug1.wav,የህግ ውክልና ዋና ዋና ግዴታዎች የሚከተሉት ናቸው አንደኛ የደንበኛውን ጥቅም መጠበቅ ሁለተኛ ሚስጥራዊነትን ማክበር ሶስተኛ የህግ ምክር መስጠት እና አራተኛ በፍርድ ቤት መወከል የሚሉት ናቸው።,Unknown,Unknown,,0.0,0.0016150474548339844,1.0,1.0,1.0
000161_ameha.wav,Dataset_4.0h/audio/000161_ameha.wav,የተባበሩት መንግስታት ድርጅት የጸጥታው ምክር ቤት በአንድ ሀገር ላይ የሚወሰድ የሰላም ማስከበር ስራ ውጤታማ እንዲሆን የሁለቱንም ተከራካሪ ወገኖች ፍቃደኝነት ማግኘት አስፈላጊ መሆኑን እና በገለልተኝነት እንዲሁም የሀይል እርምጃን ለመከላከያ ብቻ በመጠቀም መርህ ላይ ተመስርቶ ሊከናወን እንደሚገባ በድጋሚ ያረጋግጣል ።,Unknown,Unknown,,0.0,0.006987571716308594,1.0,1.0,1.0
000555_ameha_aug1.wav,Dataset_4.0h/audio/000555_ameha_aug1.wav,የገንዘብ ዝውውር በብሄራዊ ባንክ ቁጥጥር ስር ነው።,Unknown,Unknown,,0.0,0.0009369850158691406,1.0,1.0,1.0
000729_gtts_aug1.wav,Dataset_4.0h/audio/000729_gtts_aug1.wav,የአለም አቀፍ የንግድ ክርክር ሽምግልና ስምምነት መሰረት በሁለት የግል ኩባንያዎች መካከል የሚነሳ ማንኛውም የውል አለመግባባት በገለልተኛ ዳኞች እንዲታይ የሚደረግ ሲሆን የዳኞቹ ውሳኔም በመጨረሻነት በሁለቱም ወገኖች ላይ ተፈጻሚነት እንደሚኖረው እና ውሳኔውም በሀገሪቱ ፍርድ ቤቶች በኩል እንደሚፈጸም በዝርዝር ይደነግጋል ።,Unknown,Unknown,,0.0,0.002722024917602539,1.0,1.0,1.0
000401_mekdes_aug1.wav,Dataset_4.0h/audio/000401_mekdes_aug1.wav,የጋብቻ ስጦታ ማለት ተጋቢዎች ከመጋባታቸው በፊት ወይም በጋብቻ ወቅት እርስ በእርሳቸው የሚሰጣጡት ንብረት ሲሆን ይህም ስጦታ በጽሁፍ ካልተረጋገጠ ወይም በኑዛዜ ካልተደገፈ በስተቀር ጋብቻው በሚፈርስበት ጊዜ ለጋሹ ንብረቱን መልሶ የመጠየቅ መብት እንደማይኖረው በህጉ ተመልክትዋል ።,Unknown,Unknown,,0.0,0.002218008041381836,1.0,1.0,1.0
000702_ameha.wav,Dataset_4.0h/audio/000702_ameha.wav,በአንቀጽ አምስት ሺህ አምስት መቶ ሃምሳ አምስት መሰረት ማንኛውም ሰው የሌላውን ሰው የፈጠራ ስራ ወይም የደራሲነት መብት ያለፈቃድ ለግል ጥቅሙ ያዋለ እንደሆነ ድርጊቱ የአእምሮአዊ ንብረት ስርቆት ተደርጎ የሚቆጠር ሲሆን ተጎጂው የካሳ ክፍያ እና ድርጊቱ እንዲቆም የመጠየቅ መብት አለው ።,Unknown,Unknown,,0.0,0.006557941436767578,1.0,1.0,1.0
000476_ameha_aug1.wav,Dataset_4.0h/audio/000476_ameha_aug1.wav,በሁለት መንግስታት መካከል የሚደረግ የድንበር ስምምነት ውጤታማ እንዲሆን እና በህግ ፊት ጸንቶ እንዲቆይ ከተፈለገ ስምምነቱ በሁለቱም ሀገራት ይፋዊ ጋዜጣ ላይ ታትሞ መውጣት ያለበት ሲሆን ይህም ሂደት ከተጠናቀቀ በኋላ በሰላሳ ቀናት ውስጥ ለአለም አቀፍ ድርጅት መመዝገብ እንዳለበት በግልጽ ተቀምጥዋል ።,Unknown,Unknown,,0.0,0.0023622512817382812,1.0,1.0,1.0
000821_mekdes.wav,Dataset_4.0h/audio/000821_mekdes.wav,የውል ማሻሻያ ሰነድ ከዋናው ውል ጋር ተያይዞ የሚቀመጥ እና የውሉ አካል ሆኖ የሚያገለግል ሲሆን በሁለቱ ሰነዶች መካከል ግጭት ቢፈጠር የኋለኛው ወይም አዲሱ ሰነድ በህግ ፊት የበላይነት እንደሚኖረው እንደ አንድ መሰረታዊ መርህ ይታያል ።,Unknown,Unknown,,0.0,0.005581855773925781,1.0,1.0,1.0
000771_mekdes_aug1.wav,Dataset_4.0h/audio/000771_mekdes_aug1.wav,ሶስት መቶ ሰባ። የህዝብ ተወካዮች ምክር ቤት የውጭ ብድር ስምምነቶችን የማጽደቅ ስልጣን ያለው ሲሆን ይህንንም የሀገሪቱን ጥቅም መሰረት በማድረግ ያከናውናል።,Unknown,Unknown,,0.0,0.0015969276428222656,1.0,1.0,1.0
000105_ameha_aug1.wav,Dataset_4.0h/audio/000105_ameha_aug1.wav,በአንቀጽ ዘጠኝ ሺህ ዘጠኝ መቶ ዘጠና ዘጠኝ መሰረት ማንኛውም ሰው በህገ ወጥ መንገድ የጦር መሳሪያ የያዘ ወይም ዝውውር የፈጸመ እንደሆነ ድርጊቱ የሀገርን ሰላም እና ጸጥታ የሚጎዳ በመሆኑ መሳሪያው ለመንግስት እንዲወረስ እና ግለሰቡ ከአምስት እስከ አስር አመት በሚደርስ ጽኑ እስራት እንዲቀጣ የሚል ውሳኔ ይሰጣል ።,Unknown,Unknown,,0.0,0.0020499229431152344,1.0,1.0,1.0
000565_gtts_aug1.wav,Dataset_4.0h/audio/000565_gtts_aug1.wav,የመንግስት ሰራተኞች የህዝብን ጥቅም ለማስጠበቅ የተሾሙ በመሆናቸው ከግል ፍላጎት ነጻ ሆነው መስራት አለባቸው።,Unknown,Unknown,,0.0,0.0013921260833740234,1.0,1.0,1.0
000389_ameha.wav,Dataset_4.0h/audio/000389_ameha.wav,የፍርድ ቤት ክፍለ ጊዜ ሲጠናቀቅ የጉዳዩ ፋይሎች ሙሉ በሙሉ መዝጋት ይኖርባቸዋል እና አስፈላጊ ከሆነም የመዝገብ ቤት መላክ አለበት።,Unknown,Unknown,,0.0,0.0036780834197998047,1.0,1.0,1.0
000001_mekdes_aug1.wav,Dataset_4.0h/audio/000001_mekdes_aug1.wav,የአለም አቀፍ የባህል ቅርሶች ዝውውር ቁጥጥር ስምምነት ማለት በህገ ወጥ መንገድ የወጡ ቅርሶችን ወደ ነበሩበት ሀገር ለመመለስ እና የቅርሶችን ደህንነት ለመጠበቅ የሚረዱ ደንቦች ስብስብ ሲሆን ይህም የሀገራትን ታሪካዊ ቅርስ እና ባህላዊ ማንነት ለመጠበቅ ወሳኝ እርምጃ ነው ።,Unknown,Unknown,,0.0,0.0018050670623779297,1.0,1.0,1.0
000976_ameha.wav,Dataset_4.0h/audio/000976_ameha.wav,የቤተሰብ ፍርድ ቤቶች ህጻናትን ከአካልና ከአእምሮ ጥቃት የመጠበቅ ህገ መንግስታዊ ግዴታ አለባቸው።,Unknown,Unknown,,0.0,0.0028679370880126953,1.0,1.0,1.0
001024_gtts.wav,Dataset_4.0h/audio/001024_gtts.wav,አንድ አገር ከአለም አቀፍ የኢንዱስትሪ ልማት ድርጅት ጋር ባላት ስምምነት መሰረት የማምረቻ ዘርፍዋን ለማሳደግ የሚያስችሉ ፖሊሲዎችን የመቅረጽ እና ለአነስተኛ እና መካከለኛ ኢንተርፕራይዞች የቴክኒክ ድጋፍ የማድረግ ግዴታ ያለባት ሲሆን ድርጅቱም የኢንቨስትመንት ፍሰትን ለማሳደግ የሚያስችሉ ስራዎችን በጋራ የመስራት ሀላፊነት አለበት ።,Unknown,Unknown,,0.0,0.010290145874023438,1.0,1.0,1.0
000561_ameha_aug1.wav,Dataset_4.0h/audio/000561_ameha_aug1.wav,የመሬት ይዞታ መብት የሚገኘው በመንግስት ከተሰጠ የመሬት ካርታ ወይም የይዞታ ሰነድ ሲሆን ይህ ሰነድ የመሬቱን ወሰን እና የባለቤቱን መብቶች በግልጽ ያስቀምጣል።,Unknown,Unknown,,0.0,0.002131938934326172,1.0,1.0,1.0
000931_mekdes.wav,Dataset_4.0h/audio/000931_mekdes.wav,ዘጠና ስድስት። የአስተዳደር አካላት ውሳኔዎችን በሚሰጡበት ጊዜ የፍትህ መርሆችን ማክበር ያለባቸው ሲሆን ይህም የማስረጃ አሰባሰብ እና የውሳኔ አሰጣጥ ሂደትን ያካትታል።,Unknown,Unknown,,0.0,0.004441261291503906,1.0,1.0,1.0
000080_mekdes.wav,Dataset_4.0h/audio/000080_mekdes.wav,የአስተዳደር ስነ ስርአት ደንብ ማለት የአስተዳደር አካላት ውሳኔዎችን ለመስጠት የሚከተልዋቸውን መርሆዎች እና አሰራሮች የሚያስቀምጥ ሰነድ ነው።,Unknown,Unknown,,0.0,0.003762960433959961,1.0,1.0,1.0
000205_ameha_aug1.wav,Dataset_4.0h/audio/000205_ameha_aug1.wav,ይህ ደንብ የመንግስት አካላት ለተሰጣቸው ስልጣን ሙሉ በሙሉ ተጠያቂ መሆናቸውን ያረጋግጣል።,Unknown,Unknown,,0.0,0.001071929931640625,1.0,1.0,1.0
000034_ameha_aug1.wav,Dataset_4.0h/audio/000034_ameha_aug1.wav,የፌደራል መንግስት የአስቸኳይ ጊዜ አዋጅ የማወጅ ስልጣን በአንቀጽ ዘጠና ሶስት ንኡስ አንቀጽ አንድ መሰረት የተሰጠው ነው።,Unknown,Unknown,,0.0,0.0013680458068847656,1.0,1.0,1.0
000942_gtts_aug1.wav,Dataset_4.0h/audio/000942_gtts_aug1.wav,በወንጀል ህግ አንቀጽ አምስት መቶ አራት አስር ስድስት መሰረት በህገ ወጥ መንገድ ሰዎችን ከአገር ማውጣት ወይም በሀገር ውስጥ የሰው ዝውውር መፈጸም በሰብአዊነት ላይ የሚፈጸም ወንጀል ሆኖ ተከሳሹ በዚህ ተግባር ከተሰማራ ንብረቱ እንዲወረስ እና በከባድ እስራት እንዲቀጣ ይደረጋል ።,Unknown,Unknown,,0.0,0.0022118091583251953,1.0,1.0,1.0
000775_mekdes_aug1.wav,Dataset_4.0h/audio/000775_mekdes_aug1.wav,የንግድ ስራን ለማስተላለፍ ወይም ለመሸጥ የሚከተሉትን ማምዋላት ያስፈልጋል አንደኛ የሽያጭ ውሉ በውል እና ማስረጃ መመዝገብ ሁለተኛ የግብር ሰነዶች መጣራት ሶስተኛ የንግድ ሚኒስቴር ፈቃድ መስጠት ናቸው ።,Unknown,Unknown,,0.0,0.0016231536865234375,1.0,1.0,1.0
000508_gtts_aug1.wav,Dataset_4.0h/audio/000508_gtts_aug1.wav,የአስተዳደር አካል በህዝብ ጥቅም ስም የግል ንብረትን ያለአግባብ ለመውረስ ከሞከረ ፍርድ ቤቱ ይህንን ውሳኔ የመቀልበስ ስልጣን አለው።,Unknown,Unknown,,0.0,0.0019829273223876953,1.0,1.0,1.0
000427_mekdes.wav,Dataset_4.0h/audio/000427_mekdes.wav,በዚህ የጸረ ሙስና ስምምነት መሰረት አባል ሀገራቱ የህዝብ ሀብትን የሚያባክኑ እና በሙስና የተሰማሩ ግለሰቦችን ለህግ ለማቅረብ እና በውጭ ሀገር የተደበቀ ሀብትን ለማስመለስ እንዲሁም መረጃ ለመለዋወጥ የተስማሙ ሲሆን ይህም ግልጽነትን እና ተጠያቂነትን ለማስፈን ትልቅ ሚና ይጫወታል ።,Unknown,Unknown,,0.0,0.0065152645111083984,1.0,1.0,1.0
000454_mekdes.wav,Dataset_4.0h/audio/000454_mekdes.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ሁለት መቶ አራት አስር አራት እንደሚያመለክተው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሰጠውን የታክስ ውሳኔ በመቃወም ለከፍተኛ ፍርድ ቤት ይግባኝ ሲያቀርብ ፍርድ ቤቱ ጉዳዩን መርምሮ የመጨረሻ ውሳኔ እስኪሰጥ ድረስ ግብር ከፋዩ ግብሩን የመክፈል ግዴታው ለጊዜው ታግዶ ሊቆይ ይችላል ።,Unknown,Unknown,,0.0,0.006879091262817383,1.0,1.0,1.0
001012_mekdes_aug1.wav,Dataset_4.0h/audio/001012_mekdes_aug1.wav,የወጪ ንግድ ፈቃድ ማለት አንድ ኩባንያ ምርቶችን ከአገር ወደ ውጭ እንዲልክ የሚሰጠው ህጋዊ ፈቃድ ማለት ነው።,Unknown,Unknown,,0.0,0.0012400150299072266,1.0,1.0,1.0
000366_ameha.wav,Dataset_4.0h/audio/000366_ameha.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተበዳሪው መክፈል ያለበትን ገንዘብ ለመክፈል ፈቃደኛ ካልሆነ እና ንብረቶቹን ሁሉ ለሌላ ሰው አሳልፎ ከሰጠ ፍርድ ቤቱ የተበዳሪውን የጉዞ እገዳ ሊጥልበት ይችላል ይህም ተበዳሪው እዳውን ሳይከፍል ከሀገር እንዳይወጣ ለመከላከል የሚደረግ እርምጃ ሲሆን በተጨማሪም ተበዳሪው ንብረቶቹን መልሶ ለእዳ መክፈያነት እንዲያቀርብ ወይም በምትኩ በቂ ዋስትና እንዲሰጥ ተገዶ ሊታዘዝ ይችላል እንዲሁም ትእዛዙን ካልፈጸመ በፍርድ ቤት መናቅ ወንጀል ተከሶ እስከ ስድስት ወር በሚደርስ ቀላል እስራት ሊቀጣ ይችላል ።,Unknown,Unknown,,0.0,0.010819196701049805,1.0,1.0,1.0
000091_mekdes_aug1.wav,Dataset_4.0h/audio/000091_mekdes_aug1.wav,የንግድ መዝገብ መረጃዎች ለህዝብ ግልጽ መሆን ያለባቸው ሲሆን ማንኛውም ሰው ስለ አንድ ድርጅት ህጋዊነት ወይም ስለ ስራ አስኪያጁ ስልጣን ለማረጋገጥ መረጃውን የመጠየቅ መብት አለው ይህ አሰራር በንግድ ስራ ውስጥ ግልጽነትን ለመፍጠር ይረዳል ።,Unknown,Unknown,,0.0,0.0019540786743164062,1.0,1.0,1.0
000339_mekdes.wav,Dataset_4.0h/audio/000339_mekdes.wav,የአቃቤ ህግ ክስ በተከሳሹ ላይ የሞት ፍርድ የሚያስከትል ከሆነ ተከሳሹ የተለየ የህግ ጥበቃና የህግ ባለሙያ የማግኘት መብት ይኖረዋል።,Unknown,Unknown,,0.0,0.0032541751861572266,1.0,1.0,1.0
000897_mekdes.wav,Dataset_4.0h/audio/000897_mekdes.wav,አንድ የአስተዳደር አካል የህዝብን አገልግሎት ሲሰጥ ግልጽ፣ ቀልጣፋ፣ ፍትሃዊ እና ተደራሽ መሆን ያለበት ሲሆን ይህም መልካም አስተዳደር ነው።,Unknown,Unknown,,0.0,0.00327301025390625,1.0,1.0,1.0
000564_gtts.wav,Dataset_4.0h/audio/000564_gtts.wav,የመንግስት ሰራተኞች የህዝብን ጥቅም ለማስጠበቅ የተሾሙ በመሆናቸው ከግል ፍላጎት ነጻ ሆነው መስራት አለባቸው።,Unknown,Unknown,,0.0,0.0038747787475585938,1.0,1.0,1.0
000345_ameha_aug1.wav,Dataset_4.0h/audio/000345_ameha_aug1.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተቃውሞ ካጋጠመ ለምሳሌ ንብረቱ የሌላ ሰው ነው የሚል የሶስተኛ ወገን ጥያቄ ቢነሳ አፈጻጸሙ ለጊዜው እንዲቆም እና የንብረት ይገባኛል ክርክሩ ተለይቶ እንዲታይ ይደረጋል እንዲሁም ንብረቱ የሌላ ሰው መሆኑ ከተረጋገጠ እገዳው ተነስቶ ለባለቤቱ እንዲመለስ ፍርድ ቤቱ ትእዛዝ ይሰጣል ።,Unknown,Unknown,,0.0,0.0021300315856933594,1.0,1.0,1.0
000776_ameha.wav,Dataset_4.0h/audio/000776_ameha.wav,የንብረት ግምት ተቃውሞ ሲቀርብ ፍርድ ቤቱ ተቃውሞውን ለመመርመር የገለልተኛ ባለሙያዎችን ቡድን ሊመድብ ይችላል እንዲሁም ቡድኑ ንብረቱን በአካል ተገኝቶ በማየት እና ያለበትን ሁኔታ በመገምገም አዲስ የዋጋ ተመን ለፍርድ ቤቱ ያቀርባል እንዲሁም የቀድሞው ግምት የተሳሳተ መሆኑ ከተረጋገጠ የቀድሞው ገማች በሙያ ስህተት ተጠያቂ ሊሆን እንደሚችል እና አዲሱ ግምት የመጨረሻ ውሳኔ ሆኖ እንደሚጸና ይታወቃል ።,Unknown,Unknown,,0.0,0.00784921646118164,1.0,1.0,1.0
000241_mekdes_aug1.wav,Dataset_4.0h/audio/000241_mekdes_aug1.wav,የአቃቤ ህግ ክርክር ሲያቀርብ የሚከተሉትን ነጥቦች ማረጋገጥ አለበት አንደኛ ወንጀሉ መፈጸሙን ሁለተኛ ወንጀሉን የተፈጸመው በተከሳሹ መሆኑን ሶስተኛ ወንጀሉን ለመፈጸም የጥፋተኝነት ሃሳብ እንደነበረ እና አራተኛ የተገኘው ማስረጃ ጠንካራ መሆኑን።,Unknown,Unknown,,0.0,0.0019218921661376953,1.0,1.0,1.0
000013_ameha_aug1.wav,Dataset_4.0h/audio/000013_ameha_aug1.wav,የአስተዳደር ህግ የህዝብ አስተዳደር አካላት ስልጣን ወሰኖችን ሲገልጽ የሚከተሉትን መርሆዎች ያካትታል አንደኛ የህግ የበላይነት መርህ ሁለተኛ የፍትሃዊነት መርህ ሶስተኛ የግልጽነት መርህ እና አራተኛ የተጠያቂነት መርህ።,Unknown,Unknown,,0.0,0.0017352104187011719,1.0,1.0,1.0
000315_mekdes_aug1.wav,Dataset_4.0h/audio/000315_mekdes_aug1.wav,አንድ መቶ ሃምሳ ሰባት። አንድ የአስተዳደር አካል ህገ ወጥ ውሳኔ ከሰጠ ተጎጂው አካል የገንዘብ ካሳ የመጠየቅ መብት ያለው ሲሆን ይህንንም በፍርድ ቤት ሊጠይቅ ይችላል።,Unknown,Unknown,,0.0,0.0014448165893554688,1.0,1.0,1.0
000600_gtts_aug1.wav,Dataset_4.0h/audio/000600_gtts_aug1.wav,ማስረጃ ማለት አንድን ክርክር ለመደገፍ ወይም ለመቃወም በህጋዊ መንገድ የሚቀርብ መረጃ ሲሆን ይህም የሰነድ ወይም የቃል ሊሆን ይችላል።,Unknown,Unknown,,0.0,0.0012760162353515625,1.0,1.0,1.0
000387_mekdes.wav,Dataset_4.0h/audio/000387_mekdes.wav,የፈጠራ ባለቤትነት ማለት የአንድን ፈጠራ ብቸኛ መብት የሚያረጋግጥ ህጋዊ ሰነድ ማለት ነው።,Unknown,Unknown,,0.0,0.0025527477264404297,1.0,1.0,1.0
