file_name,audio_path,transcription,domain,voice,transcription_romanized,inference_time,mcd,f0_rmse,f0_correlation,duration_ratio
000508_gtts_aug1.wav,Dataset_4.0h/audio/000508_gtts_aug1.wav,የአስተዳደር አካል በህዝብ ጥቅም ስም የግል ንብረትን ያለአግባብ ለመውረስ ከሞከረ ፍርድ ቤቱ ይህንን ውሳኔ የመቀልበስ ስልጣን አለው።,Unknown,Unknown,yaasetadaadare akaale bahezebe teqeme seme yagele neberatene yaalaagebaabe lamawerase kamokara ferede beetu yehenene wesaanee yamaqalebase seletaane alawe.,0.0009059906005859375,,,,
000427_mekdes.wav,Dataset_4.0h/audio/000427_mekdes.wav,በዚህ የጸረ ሙስና ስምምነት መሰረት አባል ሀገራቱ የህዝብ ሀብትን የሚያባክኑ እና በሙስና የተሰማሩ ግለሰቦችን ለህግ ለማቅረብ እና በውጭ ሀገር የተደበቀ ሀብትን ለማስመለስ እንዲሁም መረጃ ለመለዋወጥ የተስማሙ ሲሆን ይህም ግልጽነትን እና ተጠያቂነትን ለማስፈን ትልቅ ሚና ይጫወታል ።,Unknown,Unknown,bazihe yatsara musenaa sememenate masarate abaale hagaraatu yahezebe habetene yamiyaabaakenu enaa bamusenaa yatasamaaru gelasabochene lahege lamaaqerabe enaa baweche hagare yatadabaqa habetene lamaasemalase enedihume marajaa lamalawaawate yatasemaamu sihone yeheme geletsenatene enaa tatayaaqinatene lamaasefane teleqe minaa yechaawataale .,0.0015599727630615234,,,,
000454_mekdes.wav,Dataset_4.0h/audio/000454_mekdes.wav,የታክስ አስተዳደር አዋጅ ቁጥር ዘጠኝ መቶ ሰባ አምስት አንቀጽ ሁለት መቶ አራት አስር አራት እንደሚያመለክተው ማንኛውም ግብር ከፋይ የታክስ ባለስልጣኑ የሰጠውን የታክስ ውሳኔ በመቃወም ለከፍተኛ ፍርድ ቤት ይግባኝ ሲያቀርብ ፍርድ ቤቱ ጉዳዩን መርምሮ የመጨረሻ ውሳኔ እስኪሰጥ ድረስ ግብር ከፋዩ ግብሩን የመክፈል ግዴታው ለጊዜው ታግዶ ሊቆይ ይችላል ።,Unknown,Unknown,yataakese asetadaadare awaaje qutere zatanye mato sabaa amesete aneqatse hulate mato araate asere araate enedamiyaamalaketawe maanenyaaweme gebere kafaaye yataakese baalaseletaanu yasatawene yataakese wesaanee bamaqaawame lakafetanyaa ferede beete yegebaanye siyaaqarebe ferede beetu gudaayune maremero yamacharashaa wesaanee esekisate derase gebere kafaayu geberune yamakefale gedeetaawe lagizeewe taagedo liqoye yechelaale .,0.0018320083618164062,,,,
001012_mekdes_aug1.wav,Dataset_4.0h/audio/001012_mekdes_aug1.wav,የወጪ ንግድ ፈቃድ ማለት አንድ ኩባንያ ምርቶችን ከአገር ወደ ውጭ እንዲልክ የሚሰጠው ህጋዊ ፈቃድ ማለት ነው።,Unknown,Unknown,yawachi negede faqaade maalate anede kubaaneyaa meretochene kaagare wada weche enedileke yamisatawe hegaawi faqaade maalate nawe.,0.0005981922149658203,,,,
000366_ameha.wav,Dataset_4.0h/audio/000366_ameha.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተበዳሪው መክፈል ያለበትን ገንዘብ ለመክፈል ፈቃደኛ ካልሆነ እና ንብረቶቹን ሁሉ ለሌላ ሰው አሳልፎ ከሰጠ ፍርድ ቤቱ የተበዳሪውን የጉዞ እገዳ ሊጥልበት ይችላል ይህም ተበዳሪው እዳውን ሳይከፍል ከሀገር እንዳይወጣ ለመከላከል የሚደረግ እርምጃ ሲሆን በተጨማሪም ተበዳሪው ንብረቶቹን መልሶ ለእዳ መክፈያነት እንዲያቀርብ ወይም በምትኩ በቂ ዋስትና እንዲሰጥ ተገዶ ሊታዘዝ ይችላል እንዲሁም ትእዛዙን ካልፈጸመ በፍርድ ቤት መናቅ ወንጀል ተከሶ እስከ ስድስት ወር በሚደርስ ቀላል እስራት ሊቀጣ ይችላል ።,Unknown,Unknown,yaferede beete wesaanee afatsaatsame waqete tabadaariwe makefale yaalabatene ganezabe lamakefale faqaadanyaa kaalehona enaa neberatochune hulu laleelaa sawe asaalefo kasata ferede beetu yatabadaariwene yaguzo egadaa litelebate yechelaale yeheme tabadaariwe edaawene saayekafele kahagare enedaayewataa lamakalaakale yamidarage eremejaa sihone batachamaarime tabadaariwe neberatochune maleso laedaa makefayaanate enediyaaqarebe wayeme bameteku baqi waasetenaa enedisate tagado litaazaze yechelaale enedihume teezaazune kaalefatsama baferede beete manaaqe wanejale takaso eseka sedesete ware bamidarese qalaale eseraate liqataa yechelaale .,0.0026307106018066406,,,,
000091_mekdes_aug1.wav,Dataset_4.0h/audio/000091_mekdes_aug1.wav,የንግድ መዝገብ መረጃዎች ለህዝብ ግልጽ መሆን ያለባቸው ሲሆን ማንኛውም ሰው ስለ አንድ ድርጅት ህጋዊነት ወይም ስለ ስራ አስኪያጁ ስልጣን ለማረጋገጥ መረጃውን የመጠየቅ መብት አለው ይህ አሰራር በንግድ ስራ ውስጥ ግልጽነትን ለመፍጠር ይረዳል ።,Unknown,Unknown,yanegede mazegabe marajaawoche lahezebe geletse mahone yaalabaachawe sihone maanenyaaweme sawe sela anede derejete hegaawinate wayeme sela seraa asekiyaaju seletaane lamaaragaagate marajaawene yamatayaqe mabete alawe yehe asaraare banegede seraa wesete geletsenatene lamafetare yeradaale .,0.0012028217315673828,,,,
000339_mekdes.wav,Dataset_4.0h/audio/000339_mekdes.wav,የአቃቤ ህግ ክስ በተከሳሹ ላይ የሞት ፍርድ የሚያስከትል ከሆነ ተከሳሹ የተለየ የህግ ጥበቃና የህግ ባለሙያ የማግኘት መብት ይኖረዋል።,Unknown,Unknown,yaaqaabee hege kese batakasaashu laaye yamote ferede yamiyaasekatele kahona takasaashu yatalaya yahege tebaqaanaa yahege baalamuyaa yamaagenyate mabete yenorawaale.,0.0007269382476806641,,,,
000897_mekdes.wav,Dataset_4.0h/audio/000897_mekdes.wav,አንድ የአስተዳደር አካል የህዝብን አገልግሎት ሲሰጥ ግልጽ፣ ቀልጣፋ፣ ፍትሃዊ እና ተደራሽ መሆን ያለበት ሲሆን ይህም መልካም አስተዳደር ነው።,Unknown,Unknown,"anede yaasetadaadare akaale yahezebene agalegelote sisate geletse, qaletaafaa, fetehaawi enaa tadaraashe mahone yaalabate sihone yeheme malekaame asetadaadare nawe.",0.0008208751678466797,,,,
000564_gtts.wav,Dataset_4.0h/audio/000564_gtts.wav,የመንግስት ሰራተኞች የህዝብን ጥቅም ለማስጠበቅ የተሾሙ በመሆናቸው ከግል ፍላጎት ነጻ ሆነው መስራት አለባቸው።,Unknown,Unknown,yamanegesete saraatanyoche yahezebene teqeme lamaasetabaqe yatashomu bamahonaachawe kagele felaagote natsaa honawe maseraate alabaachawe.,0.0006961822509765625,,,,
000345_ameha_aug1.wav,Dataset_4.0h/audio/000345_ameha_aug1.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተቃውሞ ካጋጠመ ለምሳሌ ንብረቱ የሌላ ሰው ነው የሚል የሶስተኛ ወገን ጥያቄ ቢነሳ አፈጻጸሙ ለጊዜው እንዲቆም እና የንብረት ይገባኛል ክርክሩ ተለይቶ እንዲታይ ይደረጋል እንዲሁም ንብረቱ የሌላ ሰው መሆኑ ከተረጋገጠ እገዳው ተነስቶ ለባለቤቱ እንዲመለስ ፍርድ ቤቱ ትእዛዝ ይሰጣል ።,Unknown,Unknown,yaferede beete wesaanee afatsaatsame waqete taqaawemo kaagaatama lamesaalee neberatu yaleelaa sawe nawe yamile yasosetanyaa wagane teyaaqee binasaa afatsaatsamu lagizeewe enediqome enaa yaneberate yegabaanyaale kerekeru talayeto eneditaaye yedaragaale enedihume neberatu yaleelaa sawe mahonu kataragaagata egadaawe tanaseto labaalabeetu enedimalase ferede beetu teezaaze yesataale .,0.0016009807586669922,,,,
000776_ameha.wav,Dataset_4.0h/audio/000776_ameha.wav,የንብረት ግምት ተቃውሞ ሲቀርብ ፍርድ ቤቱ ተቃውሞውን ለመመርመር የገለልተኛ ባለሙያዎችን ቡድን ሊመድብ ይችላል እንዲሁም ቡድኑ ንብረቱን በአካል ተገኝቶ በማየት እና ያለበትን ሁኔታ በመገምገም አዲስ የዋጋ ተመን ለፍርድ ቤቱ ያቀርባል እንዲሁም የቀድሞው ግምት የተሳሳተ መሆኑ ከተረጋገጠ የቀድሞው ገማች በሙያ ስህተት ተጠያቂ ሊሆን እንደሚችል እና አዲሱ ግምት የመጨረሻ ውሳኔ ሆኖ እንደሚጸና ይታወቃል ።,Unknown,Unknown,yaneberate gemete taqaawemo siqarebe ferede beetu taqaawemowene lamamaremare yagalaletanyaa baalamuyaawochene budene limadebe yechelaale enedihume budenu neberatune baakaale taganyeto bamaayate enaa yaalabatene huneetaa bamagamegame adise yawaagaa tamane laferede beetu yaaqarebaale enedihume yaqademowe gemete yatasaasaata mahonu kataragaagata yaqademowe gamaache bamuyaa sehetate tatayaaqi lihone enedamichele enaa adisu gemete yamacharashaa wesaanee hono enedamitsanaa yetaawaqaale .,0.002148151397705078,,,,
000241_mekdes_aug1.wav,Dataset_4.0h/audio/000241_mekdes_aug1.wav,የአቃቤ ህግ ክርክር ሲያቀርብ የሚከተሉትን ነጥቦች ማረጋገጥ አለበት አንደኛ ወንጀሉ መፈጸሙን ሁለተኛ ወንጀሉን የተፈጸመው በተከሳሹ መሆኑን ሶስተኛ ወንጀሉን ለመፈጸም የጥፋተኝነት ሃሳብ እንደነበረ እና አራተኛ የተገኘው ማስረጃ ጠንካራ መሆኑን።,Unknown,Unknown,yaaqaabee hege kerekere siyaaqarebe yamikatalutene nateboche maaragaagate alabate anedanyaa wanejalu mafatsamune hulatanyaa wanejalune yatafatsamawe batakasaashu mahonune sosetanyaa wanejalune lamafatsame yatefaatanyenate haasaabe enedanabara enaa araatanyaa yataganyawe maaserajaa tanekaaraa mahonune.,0.0012569427490234375,,,,
000013_ameha_aug1.wav,Dataset_4.0h/audio/000013_ameha_aug1.wav,የአስተዳደር ህግ የህዝብ አስተዳደር አካላት ስልጣን ወሰኖችን ሲገልጽ የሚከተሉትን መርሆዎች ያካትታል አንደኛ የህግ የበላይነት መርህ ሁለተኛ የፍትሃዊነት መርህ ሶስተኛ የግልጽነት መርህ እና አራተኛ የተጠያቂነት መርህ።,Unknown,Unknown,yaasetadaadare hege yahezebe asetadaadare akaalaate seletaane wasanochene sigaletse yamikatalutene marehowoche yaakaatetaale anedanyaa yahege yabalaayenate marehe hulatanyaa yafetehaawinate marehe sosetanyaa yageletsenate marehe enaa araatanyaa yatatayaaqinate marehe.,0.001146078109741211,,,,
000315_mekdes_aug1.wav,Dataset_4.0h/audio/000315_mekdes_aug1.wav,አንድ መቶ ሃምሳ ሰባት። አንድ የአስተዳደር አካል ህገ ወጥ ውሳኔ ከሰጠ ተጎጂው አካል የገንዘብ ካሳ የመጠየቅ መብት ያለው ሲሆን ይህንንም በፍርድ ቤት ሊጠይቅ ይችላል።,Unknown,Unknown,anede mato haamesaa sabaate. anede yaasetadaadare akaale hega wate wesaanee kasata tagojiwe akaale yaganezabe kaasaa yamatayaqe mabete yaalawe sihone yeheneneme baferede beete litayeqe yechelaale.,0.0008208751678466797,,,,
000600_gtts_aug1.wav,Dataset_4.0h/audio/000600_gtts_aug1.wav,ማስረጃ ማለት አንድን ክርክር ለመደገፍ ወይም ለመቃወም በህጋዊ መንገድ የሚቀርብ መረጃ ሲሆን ይህም የሰነድ ወይም የቃል ሊሆን ይችላል።,Unknown,Unknown,maaserajaa maalate anedene kerekere lamadagafe wayeme lamaqaawame bahegaawi manegade yamiqarebe marajaa sihone yeheme yasanade wayeme yaqaale lihone yechelaale.,0.0006930828094482422,,,,
000387_mekdes.wav,Dataset_4.0h/audio/000387_mekdes.wav,የፈጠራ ባለቤትነት ማለት የአንድን ፈጠራ ብቸኛ መብት የሚያረጋግጥ ህጋዊ ሰነድ ማለት ነው።,Unknown,Unknown,yafataraa baalabeetenate maalate yaanedene fataraa bechanyaa mabete yamiyaaragaagete hegaawi sanade maalate nawe.,0.0005140304565429688,,,,
000273_ameha_aug1.wav,Dataset_4.0h/audio/000273_ameha_aug1.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ወቅት ተበዳሪው መክፈል ያለበትን ገንዘብ ለመክፈል ፈቃደኛ ካልሆነ እና ንብረቶቹን ሁሉ ለሌላ ሰው አሳልፎ ከሰጠ ፍርድ ቤቱ የተበዳሪውን የጉዞ እገዳ ሊጥልበት ይችላል ይህም ተበዳሪው እዳውን ሳይከፍል ከሀገር እንዳይወጣ ለመከላከል የሚደረግ እርምጃ ሲሆን በተጨማሪም ተበዳሪው ንብረቶቹን መልሶ ለእዳ መክፈያነት እንዲያቀርብ ወይም በምትኩ በቂ ዋስትና እንዲሰጥ ተገዶ ሊታዘዝ ይችላል እንዲሁም ትእዛዙን ካልፈጸመ በፍርድ ቤት መናቅ ወንጀል ተከሶ እስከ ስድስት ወር በሚደርስ ቀላል እስራት ሊቀጣ ይችላል እንዲሁም ተበዳሪው ንብረቱን የሸሸገው ወይም በሀሰት ለሌላ ሰው ያዛወረው መሆኑ ከተረጋገጠ ዝውውሩ ተሰርዞ ንብረቱ እንዲወረስ እና ድርጊቱን የፈጸሙ ግብረ አበሮችም በህግ እንዲጠየቁ ይደረጋል እንዲሁም ተበዳሪው በውሳኔው መሰረት ክፍያውን መፈጸም የማይችል መሆኑን በበቂ ማስረጃ ካስረዳ ፍርድ ቤቱ ክፍያውን በየጊዜው እንዲከፍል ሊፈቅድለት ይችላል ነገር ግን ይህ ፈቃድ የሚሰጠው ተበዳሪው እውነተኛ ሀሳብ ያለው መሆኑ ሲረጋገጥ ብቻ ነው ።,Unknown,Unknown,yaferede beete wesaanee afatsaatsame waqete tabadaariwe makefale yaalabatene ganezabe lamakefale faqaadanyaa kaalehona enaa neberatochune hulu laleelaa sawe asaalefo kasata ferede beetu yatabadaariwene yaguzo egadaa litelebate yechelaale yeheme tabadaariwe edaawene saayekafele kahagare enedaayewataa lamakalaakale yamidarage eremejaa sihone batachamaarime tabadaariwe neberatochune maleso laedaa makefayaanate enediyaaqarebe wayeme bameteku baqi waasetenaa enedisate tagado litaazaze yechelaale enedihume teezaazune kaalefatsama baferede beete manaaqe wanejale takaso eseka sedesete ware bamidarese qalaale eseraate liqataa yechelaale enedihume tabadaariwe neberatune yashashagawe wayeme bahasate laleelaa sawe yaazaawarawe mahonu kataragaagata zeweweru tasarezo neberatu enediwarase enaa deregitune yafatsamu gebera abarocheme bahege eneditayaqu yedaragaale enedihume tabadaariwe bawesaaneewe masarate kefeyaawene mafatsame yamaayechele mahonune babaqi maaserajaa kaaseradaa ferede beetu kefeyaawene bayagizeewe enedikafele lifaqedelate yechelaale nagare gene yehe faqaade yamisatawe tabadaariwe ewenatanyaa hasaabe yaalawe mahonu siragaagate bechaa nawe .,0.005029201507568359,,,,
000166_ameha.wav,Dataset_4.0h/audio/000166_ameha.wav,የአስተዳደር ህግ የህዝብ አስተዳደር አካላት ሃላፊነትን እና ስልጣንን በአዋጅ ቁጥር ዘጠኝ መቶ ስልሳ ዘጠኝ አንቀጽ አስራ ሁለት መሰረት ይደነግጋል።,Unknown,Unknown,yaasetadaadare hege yahezebe asetadaadare akaalaate haalaafinatene enaa seletaanene baawaaje qutere zatanye mato selesaa zatanye aneqatse aseraa hulate masarate yedanagegaale.,0.0008037090301513672,,,,
000840_gtts_aug1.wav,Dataset_4.0h/audio/000840_gtts_aug1.wav,በወንጀል ህግ አንቀጽ አምስት መቶ አስር መሰረት በህገ ወጥ መንገድ የመሬት ወረራ መፈጸም ወይም የመንግስትን መሬት ለግል ጥቅም ማዋል በህግ የሚያስቀጣ ወንጀል ሲሆን ተከሳሹ በመሬቱ ላይ የገነባቸው ቤቶች እንዲፈርሱ ከመደረጉም በላይ ለደረሰው ጉዳት ካሳ እንዲከፍል እና በእስራት እንዲቀጣ ፍርድ ቤቱ ይወስናል ።,Unknown,Unknown,bawanejale hege aneqatse amesete mato asere masarate bahega wate manegade yamareete wararaa mafatsame wayeme yamanegesetene mareete lagele teqeme maawaale bahege yamiyaaseqataa wanejale sihone takasaashu bamareetu laaye yaganabaachawe beetoche enedifaresu kamadaragume balaaye ladarasawe gudaate kaasaa enedikafele enaa baeseraate enediqataa ferede beetu yewasenaale .,0.0015108585357666016,,,,
000020_mekdes.wav,Dataset_4.0h/audio/000020_mekdes.wav,ሁለት መቶ ሰባ ስምንት። የዜጎች የንብረት ባለቤትነት መብት በህገ መንግስቱ የተጠበቀ ሲሆን በህግ ሊወሰድ የሚችለው ለህዝብ ጥቅም እና በቂ ካሳ ከተከፈለ በኋላ ብቻ ነው።,Unknown,Unknown,hulate mato sabaa semenete. yazeegoche yaneberate baalabeetenate mabete bahega manegesetu yatatabaqa sihone bahege liwasade yamichelawe lahezebe teqeme enaa baqi kaasaa katakafala baxwaalaa bechaa nawe.,0.00086212158203125,,,,
000646_gtts_aug1.wav,Dataset_4.0h/audio/000646_gtts_aug1.wav,የክልል ፍርድ ቤቶች በክልሉ ውስጥ ለሚፈጸሙ የክልል ህግ ጥሰቶች የዳኝነት ስልጣን ያላቸው ሲሆን የፌደራል ፍርድ ቤቶች ደግሞ በሀገር አቀፍ ደረጃ የሚወጡ ህጎችን ወይም በፌደራል ተቋማት ላይ የሚፈጸሙ የወንጀል ድርጊቶችን የማየት እና የመወሰን ስልጣን እንዳላቸው በህጉ ተለይትዋል ።,Unknown,Unknown,yakelele ferede beetoche bakelelu wesete lamifatsamu yakelele hege tesatoche yadaanyenate seletaane yaalaachawe sihone yafeedaraale ferede beetoche dagemo bahagare aqafe darajaa yamiwatu hegochene wayeme bafeedaraale taqwaamaate laaye yamifatsamu yawanejale deregitochene yamaayate enaa yamawasane seletaane enedaalaachawe bahegu talayetewaale .,0.0014319419860839844,,,,
000818_ameha.wav,Dataset_4.0h/audio/000818_ameha.wav,የህግ የበላይነት የህዝብን ስምሪት እና የፍትህ አስተዳደርን ለማሻሻል መሰረታዊ መሳሪያ ነው።,Unknown,Unknown,yahege yabalaayenate yahezebene semerite enaa yafetehe asetadaadarene lamaashaashaale masarataawi masaariyaa nawe.,0.0005228519439697266,,,,
000484_ameha_aug1.wav,Dataset_4.0h/audio/000484_ameha_aug1.wav,ይህ አዋጅ እንደሚያረጋግጠው የመንግስት ሀብቶች በአግባቡ እና በግልጽነት ጥቅም ላይ መዋል አለባቸው።,Unknown,Unknown,yehe awaaje enedamiyaaragaagetawe yamanegesete habetoche baagebaabu enaa bageletsenate teqeme laaye mawaale alabaachawe.,0.0005528926849365234,,,,
001022_ameha.wav,Dataset_4.0h/audio/001022_ameha.wav,አንድ ባለስልጣን በህዝብ ግዥ ሂደት ውስጥ ያለአግባብ ስልጣኑን በመጠቀም ለአንድ ተወዳዳሪ ጥቅም ከሰጠ እና ይህ ድርጊት በኦዲት ከተረጋገጠ በሙስና ወንጀል ተከሶ ከስራው ሊሰናበት ይችላል።,Unknown,Unknown,anede baalaseletaane bahezebe gezhe hidate wesete yaalaagebaabe seletaanune bamataqame laanede tawadaadaari teqeme kasata enaa yehe deregite baodite kataragaagata bamusenaa wanejale takaso kaseraawe lisanaabate yechelaale.,0.0010688304901123047,,,,
000504_ameha_aug1.wav,Dataset_4.0h/audio/000504_ameha_aug1.wav,የባለእዳው ንብረት የዋስትና መያዣ ከሆነ አበዳሪው ከመውረስ በፊት ሰላሳ የስራ ቀናት ማሳወቂያ መስጠት አለበት።,Unknown,Unknown,yabaalaedaawe neberate yawaasetenaa mayaazhaa kahona abadaariwe kamawerase bafite salaasaa yaseraa qanaate maasaawaqiyaa masetate alabate.,0.0006051063537597656,,,,
000831_gtts.wav,Dataset_4.0h/audio/000831_gtts.wav,የወንጀል ድርጊት ሰለባ የሆኑ ሰዎች የመንግስት የህግ ድጋፍ የማግኘት መብት ያላቸው ሲሆን በተለይም በጾታ ጥቃት እና በህጻናት ላይ የሚፈጸሙ ወንጀሎች ተጎጂዎች ልዩ የሆነ የህክምና እና የስነ ልቦና ድጋፍ እንዲሁም ነጻ የህግ ምክር እንዲያገኙ መንግስት ምቹ ሁኔታዎችን ማመቻቸት ይኖርበታል ።,Unknown,Unknown,yawanejale deregite salabaa yahonu sawoche yamanegesete yahege degaafe yamaagenyate mabete yaalaachawe sihone batalayeme batsotaa teqaate enaa bahetsaanaate laaye yamifatsamu wanejaloche tagojiwoche leyu yahona yahekemenaa enaa yasena lebonaa degaafe enedihume natsaa yahege mekere enediyaaganyu manegesete mechu huneetaawochene maamachaachate yenorebataale .,0.0014879703521728516,,,,
000243_ameha_aug1.wav,Dataset_4.0h/audio/000243_ameha_aug1.wav,የህገመንግስት ማሻሻያ ሂደት እጅግ በጣም ጥብቅ የሆኑ ህገመንግስታዊ መስፈርቶችን የሚያምዋላ መሆን አለበት የሚለው መሰረታዊ መርህ ነው።,Unknown,Unknown,yahegamanegesete maashaashaayaa hidate ejege bataame tebeqe yahonu hegamanegesetaawi masefaretochene yamiyaamewaalaa mahone alabate yamilawe masarataawi marehe nawe.,0.0007469654083251953,,,,
000566_ameha.wav,Dataset_4.0h/audio/000566_ameha.wav,የአለም አቀፍ የባህር ህግ ስምምነት የሚከተሉትን የባህር ክልሎች ይለያል አንደኛ የሀገር ውስጥ ውሃዎች ሁለተኛ የግዛት ባህር ሶስተኛ ተጎራባች ዞን አራተኛ ልዩ የኢኮኖሚ ቀጠና እና አምስተኛ ከፍተኛ ባህር ሲሆኑ እያንዳንዳቸው የየራሳቸው የህግ ድንጋጌዎች እና የሀገራት መብቶች አልዋቸው ።,Unknown,Unknown,yaalame aqafe yabaahere hege sememenate yamikatalutene yabaahere keleloche yelayaale anedanyaa yahagare wesete wehaawoche hulatanyaa yagezaate baahere sosetanyaa tagoraabaache zone araatanyaa leyu yaikonomi qatanaa enaa amesetanyaa kafetanyaa baahere sihonu eyaanedaanedaachawe yayaraasaachawe yahege denegaageewoche enaa yahagaraate mabetoche alewaachawe .,0.0014438629150390625,,,,
000875_ameha.wav,Dataset_4.0h/audio/000875_ameha.wav,የፍርድ ቤት ውሳኔ አፈጻጸም ሂደት ውስጥ ተበዳሪው መክፈል ያለበትን ገንዘብ ለመክፈል ፈቃደኛ ካልሆነ እና ንብረቶቹን ሁሉ ለሌላ ሰው አሳልፎ ከሰጠ ፍርድ ቤቱ የተበዳሪውን የጉዞ እገዳ ሊጥልበት ይችላል ይህም ተበዳሪው እዳውን ሳይከፍል ከሀገር እንዳይወጣ ለመከላከል የሚደረግ እርምጃ ሲሆን በተጨማሪም ተበዳሪው ንብረቶቹን መልሶ ለእዳ መክፈያነት እንዲያቀርብ ወይም በምትኩ በቂ ዋስትና እንዲሰጥ ተገዶ ሊታዘዝ ይችላል እንዲሁም ትእዛዙን ካልፈጸመ በፍርድ ቤት መናቅ ወንጀል ተከሶ እስከ ስድስት ወር በሚደርስ ቀላል እስራት ሊቀጣ ይችላል እንዲሁም ተበዳሪው ንብረቱን የሸሸገው ወይም በሀሰት ለሌላ ሰው ያዛወረው መሆኑ ከተረጋገጠ ዝውውሩ ተሰርዞ ንብረቱ እንዲወረስ ይደረጋል ።,Unknown,Unknown,yaferede beete wesaanee afatsaatsame hidate wesete tabadaariwe makefale yaalabatene ganezabe lamakefale faqaadanyaa kaalehona enaa neberatochune hulu laleelaa sawe asaalefo kasata ferede beetu yatabadaariwene yaguzo egadaa litelebate yechelaale yeheme tabadaariwe edaawene saayekafele kahagare enedaayewataa lamakalaakale yamidarage eremejaa sihone batachamaarime tabadaariwe neberatochune maleso laedaa makefayaanate enediyaaqarebe wayeme bameteku baqi waasetenaa enedisate tagado litaazaze yechelaale enedihume teezaazune kaalefatsama baferede beete manaaqe wanejale takaso eseka sedesete ware bamidarese qalaale eseraate liqataa yechelaale enedihume tabadaariwe neberatune yashashagawe wayeme bahasate laleelaa sawe yaazaawarawe mahonu kataragaagata zeweweru tasarezo neberatu enediwarase yedaragaale .,0.0032019615173339844,,,,
000562_mekdes.wav,Dataset_4.0h/audio/000562_mekdes.wav,የአስተዳደር መመሪያ ቁጥር ሰባት መቶ ሰማንያ ዘጠኝ እንደሚያሳየው ማንኛውም የመንግስት መስሪያ ቤት የውስጥ አሰራሩን የሚገልጽ ማንዋል ማዘጋጀት እና ለሰራተኞቹ ማሳወቅ እንዳለበት ይደነግጋል ።,Unknown,Unknown,yaasetadaadare mamariyaa qutere sabaate mato samaaneyaa zatanye enedamiyaasaayawe maanenyaaweme yamanegesete maseriyaa beete yawesete asaraarune yamigaletse maanewaale maazagaajate enaa lasaraatanyochu maasaawaqe enedaalabate yedanagegaale .,0.0010039806365966797,,,,
